campaign_id,promo_id,campaign_name,channel,target_segment,budget,amount_spent,impressions,clicks,conversions,start_date,end_date,status
CAM00184,PR002556,Campaign Universal optimal data-warehou,Email,Luxury Shopper,3273379,2607909.0,576478,20499,612,2022-09-01,2022-10-19,Completed
CAM00185,PR004398,Campaign Pre-emptive multi-tasking func,SMS,Student,3084107,2907766.47,268839,17955,594,2022-02-25,2022-05-05,Completed
CAM00186,PR011653,Campaign Total exuding database,Email,Working Professional,1403716,908489.97,464780,4603,382,2024-12-10,2025-02-14,Completed
CAM00187,PR004016,Campaign Triple-buffered systemic produ,In-App,Luxury Shopper,2536308,1499699.15,341927,39370,294,2023-01-13,2023-03-29,Active
CAM00188,PR010701,Campaign Mandatory bi-directional colla,SMS,Seasonal Buyer,807815,401787.43,573405,22237,21,2022-12-02,2023-02-09,Completed
CAM00189,PR001137,Campaign Assimilated 4thgeneration tool,In-App,Impulse Buyer,4563472,1873303.67,411981,46311,2346,2023-06-22,2023-09-16,Active
CAM00190,PR012829,Campaign Cross-group motivating secured,WhatsApp,Seasonal Buyer,1879498,1452006.92,328796,37099,30,2023-03-06,2023-03-14,Completed
CAM00191,PR019031,Campaign Reduced 24hour core,WhatsApp,Brand Loyalist,2038028,1524797.45,289704,49034,3548,2023-04-03,2023-05-04,Paused
CAM00192,PR005393,Campaign Multi-tiered exuding function,WhatsApp,Luxury Shopper,564684,345789.94,877753,4870,4320,2022-08-05,2022-10-26,Completed
CAM00193,PR011162,Campaign Self-enabling composite policy,Push Notification,Impulse Buyer,3464052,2480842.29,705562,24535,2701,2024-06-15,2024-07-21,Paused
CAM00194,PR008106,Campaign Team-oriented encompassing fun,Push Notification,Family Shopper,2858297,1447321.97,639049,43114,2439,2022-07-10,2022-09-08,Completed
CAM00195,PR009457,Campaign Focused neutral database,Email,Student,2637845,1512068.27,908348,18899,2113,2022-11-23,2023-02-17,Paused
CAM00196,PR011540,Campaign Distributed client-driven migr,Email,Working Professional,4082468,3039434.79,932510,39696,3108,2024-02-03,2024-05-03,Completed
CAM00197,PR005509,Campaign Right-sized directional access,SMS,Frequent Buyer,3573193,2050988.19,213619,47608,303,2022-08-28,2022-10-23,Completed
CAM00198,PR012276,Campaign Optional bi-directional method,Email,Seasonal Buyer,4499012,4398196.11,623066,23492,406,2024-12-18,2025-02-08,Active
CAM00199,PR012355,Campaign Proactive system-worthy method,Push Notification,Frequent Buyer,3112466,1580013.92,751601,19634,2157,2022-04-27,2022-07-14,Completed
CAM00200,PR015857,Campaign Intuitive mission-critical ins,SMS,Impulse Buyer,2289525,1040324.13,706947,28834,314,2024-10-20,2024-11-19,Completed
CAM00201,PR017293,Campaign Object-based tertiary moderato,WhatsApp,Luxury Shopper,391032,200719.02,499121,22158,1307,2023-05-14,2023-08-11,Completed
CAM00202,PR013951,Campaign Optional object-oriented proje,In-App,Brand Loyalist,2911260,2237902.33,614711,46707,1893,2024-08-22,2024-11-12,Completed
CAM00203,PR008145,Campaign Centralized user-facing foreca,Push Notification,Working Professional,2027808,1353066.73,68790,40182,488,2022-05-12,2022-08-07,Completed
CAM00204,PR001949,Campaign Versatile 24hour firmware,In-App,Impulse Buyer,4579911,2349785.98,234517,40843,1364,2023-03-03,2023-05-24,Completed
CAM00205,PR006445,Campaign Adaptive exuding alliance,Email,Student,3993885,1633758.84,725883,4025,1477,2023-12-07,2024-02-13,Active
CAM00206,PR014838,Campaign Profit-focused national method,Email,Budget Shopper,1497268,1240756.38,608036,33086,4333,2024-06-15,2024-07-21,Completed
CAM00207,PR017826,Campaign Up-sized solution-oriented fir,In-App,Budget Shopper,4048121,2529926.59,95677,26077,4818,2022-03-12,2022-04-23,Completed
CAM00208,PR008586,Campaign Open-architected interactive G,SMS,Luxury Shopper,2727552,1678064.9,7921,13281,2537,2024-07-06,2024-08-24,Completed
CAM00209,PR008861,Campaign Multi-channeled encompassing p,SMS,Budget Shopper,2805190,1914614.51,23592,913,2146,2022-11-06,2022-12-22,Completed
CAM00210,PR011662,Campaign Innovative optimizing flexibil,Email,Working Professional,1770523,997133.7,623947,32596,2348,2023-02-23,2023-03-02,Completed
CAM00211,PR007840,Campaign Customizable tangible moderato,In-App,Seasonal Buyer,3277892,2579116.39,646621,32285,489,2024-08-21,2024-10-11,Completed
CAM00212,PR016326,Campaign Advanced upward-trending task-,WhatsApp,Family Shopper,1434062,957897.78,575921,28117,4661,2024-05-18,2024-08-05,Completed
CAM00213,PR004426,Campaign Realigned logistical help-desk,SMS,Student,2481036,2226713.11,64873,6254,3181,2022-07-29,2022-10-21,Completed
CAM00214,PR001474,Campaign Realigned discrete protocol,Email,Brand Loyalist,4252925,1957936.57,761642,20698,2653,2024-10-10,2024-11-21,Completed
CAM00215,PR015212,Campaign Distributed bottom-line encryp,Email,Frequent Buyer,909464,791171.05,977259,39823,3194,2024-02-28,2024-05-16,Completed
CAM00216,PR014814,Campaign Focused radical analyzer,Push Notification,Student,201154,82541.4,825051,2452,598,2023-12-12,2024-01-21,Completed
CAM00217,PR018489,Campaign Centralized discrete matrix,WhatsApp,Impulse Buyer,318561,216569.57,814255,43892,3386,2023-08-26,2023-09-06,Active
CAM00218,PR012408,Campaign Fully-configurable discrete fo,Push Notification,Luxury Shopper,4212469,1887244.67,954779,16556,2948,2022-09-23,2022-12-17,Active
CAM00219,PR010406,Campaign Function-based needs-based kno,Push Notification,Student,2898908,1480937.83,175925,21562,4882,2023-05-21,2023-07-16,Completed
CAM00220,PR011493,Campaign Reduced didactic approach,In-App,Seasonal Buyer,2283746,1767227.57,681899,25292,1109,2024-07-16,2024-09-13,Completed
CAM00221,PR004626,Campaign Reactive local hardware,SMS,Impulse Buyer,3064677,2918194.13,757487,15926,1845,2024-08-21,2024-10-04,Completed
CAM00222,PR002096,Campaign Reactive exuding hub,WhatsApp,Frequent Buyer,4252391,2345232.2,587022,49781,1970,2023-06-11,2023-08-07,Completed
CAM00223,PR017793,Campaign Grass-roots systematic pricing,Push Notification,Seasonal Buyer,4336453,4162161.02,444128,11203,1073,2024-01-23,2024-02-18,Active
CAM00224,PR008251,Campaign Total zero-defect data-warehou,Push Notification,Working Professional,3018207,1514599.32,896062,17229,1155,2023-12-07,2024-02-05,Active
CAM00225,PR016546,Campaign Re-engineered directional arch,In-App,Luxury Shopper,2476638,1964762.08,291890,26619,283,2023-07-12,2023-08-18,Active
CAM00226,PR005538,Campaign Enhanced didactic ability,Push Notification,Impulse Buyer,957475,464598.86,129903,41956,1530,2022-05-09,2022-07-24,Completed
CAM00227,PR006210,Campaign Visionary context-sensitive co,Email,Frequent Buyer,3503190,1562347.03,551035,29922,4971,2022-02-15,2022-04-04,Active
CAM00228,PR006757,Campaign Secured static strategy,Email,Impulse Buyer,655620,486953.51,675210,30796,3464,2024-06-03,2024-06-14,Active
CAM00229,PR015540,Campaign Focused human-resource complex,WhatsApp,Working Professional,3220969,1679628.12,264739,47393,3300,2024-10-19,2024-12-25,Completed
CAM00230,PR000248,Campaign Re-contextualized leadingedge ,Email,Luxury Shopper,459080,407534.1,524005,43110,716,2022-09-08,2022-10-12,Completed
CAM00231,PR002135,Campaign Profit-focused systematic solu,WhatsApp,Seasonal Buyer,4955032,4513630.69,108402,34700,4537,2022-03-28,2022-05-20,Completed
CAM00232,PR002478,Campaign Implemented zero administratio,Email,Budget Shopper,1802886,1688170.1,273525,31355,2271,2024-06-01,2024-06-13,Completed
CAM00233,PR000065,Campaign Ergonomic human-resource budge,WhatsApp,Student,2883241,1392786.72,140869,47590,4141,2024-11-22,2025-02-20,Completed
CAM00234,PR009498,Campaign User-friendly object-oriented ,SMS,Impulse Buyer,1870250,1078596.72,475686,28839,1887,2023-02-13,2023-03-17,Completed
CAM00235,PR004609,Campaign Grass-roots bi-directional art,In-App,Fashion Enthusiast,1756252,1668625.69,409283,32624,1972,2022-03-17,2022-04-01,Completed
CAM00236,PR006308,Campaign Robust clear-thinking frame,Email,Family Shopper,4707174,4175947.74,946740,42446,4620,2024-11-13,2024-12-17,Completed
CAM00237,PR006284,Campaign Programmable systemic attitude,Push Notification,Brand Loyalist,772711,685737.13,871976,1413,207,2022-02-26,2022-03-18,Active
CAM00238,PR010445,Campaign Assimilated 24/7 success,Push Notification,Family Shopper,122458,49058.88,9019,19376,375,2023-12-16,2024-01-05,Completed
CAM00239,PR016386,Campaign Inverse intermediate implement,Email,Budget Shopper,521802,285939.88,649368,31461,111,2022-12-22,2023-02-23,Completed
CAM00240,PR009902,Campaign Enhanced national concept,In-App,Seasonal Buyer,1089205,971190.26,530274,35591,2947,2023-12-10,2024-01-22,Completed
CAM00241,PR016203,Campaign Decentralized discrete hub,In-App,Brand Loyalist,2136282,906370.49,44628,14307,2094,2024-09-13,2024-10-17,Paused
CAM00242,PR003328,Campaign Front-line systematic leverage,WhatsApp,Family Shopper,2892482,1403272.03,45497,23504,4396,2024-02-05,2024-04-15,Active
CAM00243,PR000281,Campaign Object-based multimedia frame,In-App,Seasonal Buyer,3763573,1635136.34,508502,22791,1386,2024-11-26,2025-02-21,Completed
CAM00244,PR017161,Campaign Ergonomic scalable instruction,In-App,Budget Shopper,3652826,3125424.14,816289,21602,4416,2022-02-12,2022-03-11,Active
CAM00245,PR013868,Campaign Right-sized fresh-thinking cir,WhatsApp,Working Professional,302143,203985.18,214045,30427,3111,2024-01-10,2024-03-27,Completed
CAM00246,PR011449,Campaign Business-focused responsive po,WhatsApp,Fashion Enthusiast,3620823,1914249.41,377864,8781,3848,2023-06-20,2023-07-04,Completed
CAM00247,PR009081,Campaign Ergonomic interactive firmware,Push Notification,Family Shopper,1934714,1806058.58,838430,26819,4547,2024-11-01,2025-01-26,Active
CAM00248,PR018977,Campaign Multi-channeled optimal produc,WhatsApp,Fashion Enthusiast,991693,563611.34,51149,14520,1583,2022-06-14,2022-08-30,Paused
CAM00249,PR017170,Campaign Centralized static functionali,SMS,Luxury Shopper,2475854,1962643.83,612181,16625,4271,2022-06-21,2022-07-31,Completed
CAM00250,PR014759,Campaign Team-oriented bi-directional p,SMS,Seasonal Buyer,1004725,724841.94,594218,18783,4609,2023-03-17,2023-04-03,Active
CAM00251,PR002819,Campaign Profound heuristic toolset,SMS,Impulse Buyer,3180665,1279026.17,821351,4054,464,2022-05-24,2022-08-13,Paused
CAM00252,PR007048,Campaign Total stable methodology,In-App,Brand Loyalist,4700283,2393891.65,209892,24316,4210,2023-02-09,2023-04-07,Active
CAM00253,PR008724,Campaign Extended asynchronous migratio,In-App,Seasonal Buyer,1527385,1370124.13,5113,17132,1169,2024-09-02,2024-10-09,Active
CAM00254,PR012726,Campaign Seamless incremental contingen,SMS,Working Professional,4252526,3252597.8,653924,26712,445,2024-03-15,2024-04-29,Completed
CAM00255,PR008500,Campaign Distributed tangible ability,Email,Frequent Buyer,4931583,2941186.16,784542,624,3503,2024-07-14,2024-07-30,Active
CAM00256,PR004284,Campaign Assimilated value-added portal,In-App,Fashion Enthusiast,2411144,1705955.88,583896,20167,2453,2023-06-22,2023-09-15,Completed
CAM00257,PR015433,Campaign Synchronized holistic concept,SMS,Family Shopper,789821,697562.77,240764,16967,3756,2024-02-12,2024-05-08,Active
CAM00258,PR017613,Campaign Robust fault-tolerant access,In-App,Working Professional,100275,64675.08,57789,39255,4535,2022-08-02,2022-08-18,Completed
CAM00259,PR012926,Campaign Virtual client-server attitude,Push Notification,Student,4658266,3208621.84,527204,1854,2737,2024-12-05,2025-01-01,Active
CAM00260,PR005422,Campaign Horizontal contextually-based ,In-App,Student,3371862,1901086.65,395017,34707,1801,2022-11-02,2022-11-21,Completed
CAM00261,PR003904,Campaign Adaptive background applicatio,SMS,Frequent Buyer,1693647,1446176.85,54503,24276,501,2023-06-07,2023-07-14,Completed
CAM00262,PR017090,Campaign Seamless global infrastructure,Email,Brand Loyalist,4493464,4206376.76,5954,45570,2732,2022-08-30,2022-09-29,Completed
CAM00263,PR005003,Campaign Synchronized homogeneous parad,WhatsApp,Fashion Enthusiast,2521760,1934588.68,987930,18667,910,2023-06-26,2023-09-24,Completed
CAM00264,PR003580,Campaign Face-to-face zero administrati,Email,Seasonal Buyer,3270227,1620862.01,752015,4116,3851,2023-07-11,2023-08-25,Paused
CAM00265,PR009594,Campaign Sharable executive structure,SMS,Frequent Buyer,1610233,1250847.61,545908,29013,3098,2022-09-07,2022-11-28,Completed
CAM00266,PR010038,Campaign Grass-roots 24hour definition,Email,Working Professional,1964340,1494438.93,534737,14822,1805,2023-12-10,2024-02-28,Completed
CAM00267,PR010898,Campaign Up-sized optimizing Internet s,SMS,Seasonal Buyer,4511581,2572093.18,368590,49530,1543,2023-12-28,2024-02-06,Completed
CAM00268,PR009894,Campaign Function-based reciprocal atti,SMS,Fashion Enthusiast,4839930,3860438.82,15560,41543,3336,2024-01-04,2024-02-03,Completed
CAM00269,PR009845,Campaign Future-proofed reciprocal matr,Push Notification,Student,146448,89639.4,43907,39828,708,2022-12-15,2023-01-02,Paused
CAM00270,PR012874,Campaign User-centric encompassing meth,SMS,Luxury Shopper,305575,132887.93,365810,46163,4769,2022-08-12,2022-10-17,Completed
CAM00271,PR000421,Campaign Quality-focused interactive da,WhatsApp,Student,498880,353636.73,927920,40389,3937,2024-07-23,2024-08-31,Completed
CAM00272,PR000090,Campaign Customizable composite softwar,In-App,Luxury Shopper,1061696,539965.25,722317,35074,3703,2023-02-14,2023-04-15,Active
CAM00273,PR013589,Campaign Phased transitional ability,In-App,Luxury Shopper,582609,445289.23,709399,30794,1881,2024-10-13,2024-11-20,Completed
CAM00274,PR013679,Campaign User-friendly 3rdgeneration ch,SMS,Student,1292825,760970.65,995921,25725,3210,2023-12-28,2024-03-07,Completed
CAM00275,PR006209,Campaign Profound coherent capability,SMS,Seasonal Buyer,559734,271192.85,22529,36369,4304,2022-07-29,2022-08-14,Completed
CAM00276,PR004667,Campaign Secured coherent instruction s,Push Notification,Luxury Shopper,4996378,2017298.03,846888,45400,4609,2024-11-26,2024-12-27,Completed
CAM00277,PR010479,Campaign De-engineered cohesive impleme,In-App,Luxury Shopper,1876641,1203973.96,960833,32611,2991,2023-08-16,2023-10-10,Active
CAM00278,PR017782,Campaign Object-based heuristic forecas,Email,Budget Shopper,3743672,2212131.31,324309,41212,3477,2024-03-09,2024-05-13,Completed
CAM00279,PR009201,Campaign Virtual zero tolerance capacit,SMS,Working Professional,2183809,1381799.63,451251,16404,3457,2022-10-26,2022-12-12,Paused
CAM00280,PR009626,Campaign Phased mobile website,WhatsApp,Brand Loyalist,2781616,1370388.86,880327,18094,3337,2023-10-23,2024-01-01,Paused
CAM00281,PR009625,Campaign Switchable bottom-line budgeta,Email,Frequent Buyer,247954,233028.1,855003,31092,1709,2024-02-27,2024-05-17,Completed
CAM00282,PR012187,Campaign Right-sized maximized initiati,SMS,Student,3599609,3047675.89,9105,18457,2621,2022-06-15,2022-07-11,Completed
CAM00283,PR009241,Campaign Future-proofed motivating Loca,WhatsApp,Student,2673167,1103473.01,770017,14381,3319,2023-02-12,2023-02-27,Active
CAM00284,PR005709,Campaign User-centric transitional data,WhatsApp,Student,3540702,3275233.11,952199,46643,4995,2022-02-06,2022-02-27,Completed
CAM00285,PR010216,Campaign Integrated analyzing migration,Push Notification,Impulse Buyer,3220880,1904406.49,159395,18318,4100,2023-06-25,2023-09-23,Completed
CAM00286,PR010028,Campaign Visionary modular utilization,SMS,Working Professional,4226902,3952559.82,342956,3286,4948,2024-11-23,2025-01-03,Completed
CAM00287,PR012094,Campaign Multi-lateral demand-driven st,Push Notification,Impulse Buyer,4913897,2446586.28,840557,42449,319,2022-07-20,2022-09-28,Completed
CAM00288,PR009995,Campaign Customizable interactive servi,In-App,Budget Shopper,510697,318098.93,358851,37628,4320,2022-11-02,2022-11-16,Active
CAM00289,PR007552,Campaign Progressive real-time service-,Push Notification,Frequent Buyer,854357,660029.76,528147,22012,4044,2022-01-31,2022-04-10,Completed
CAM00290,PR018049,Campaign Self-enabling full-range syner,Push Notification,Working Professional,78436,59847.87,769644,17832,1584,2023-08-05,2023-10-08,Completed
CAM00291,PR016033,Campaign Centralized modular knowledgeb,Push Notification,Luxury Shopper,1189107,1111780.24,892220,23843,3094,2024-11-10,2025-01-15,Completed
CAM00292,PR012224,Campaign Inverse bottom-line collaborat,In-App,Seasonal Buyer,4992754,4484326.35,417942,6509,4297,2024-01-04,2024-03-22,Completed
CAM00293,PR004841,Campaign Stand-alone high-level frame,In-App,Budget Shopper,3663245,2136073.89,53171,18333,3929,2022-01-10,2022-02-02,Completed
CAM00294,PR012324,Campaign Intuitive interactive matrix,In-App,Fashion Enthusiast,1046714,833279.65,434998,12343,3245,2023-09-25,2023-10-28,Completed
CAM00295,PR015169,Campaign Managed attitude-oriented tool,In-App,Brand Loyalist,2899973,1241811.84,423955,31576,3606,2022-03-02,2022-05-20,Completed
CAM00296,PR008968,Campaign Up-sized local strategy,Push Notification,Family Shopper,2934255,2558470.15,602039,49008,136,2023-03-12,2023-06-06,Completed
CAM00297,PR006779,Campaign Visionary even-keeled flexibil,SMS,Seasonal Buyer,1420156,594056.8,719337,49725,2365,2022-05-15,2022-05-27,Completed
CAM00298,PR015834,Campaign Assimilated bandwidth-monitore,SMS,Fashion Enthusiast,2847087,2735050.93,904638,43904,2724,2024-08-30,2024-10-13,Active
CAM00299,PR001232,Campaign Re-contextualized web-enabled ,WhatsApp,Working Professional,4885853,4663102.03,582098,25903,4413,2022-09-07,2022-11-23,Completed
CAM00300,PR003491,Campaign Managed methodical time-frame,In-App,Brand Loyalist,2651758,1616154.81,568421,2077,2503,2024-04-29,2024-07-17,Completed
CAM00301,PR019495,Campaign Re-contextualized bi-direction,Email,Student,2445054,2251576.79,508170,33650,2859,2022-03-17,2022-03-29,Completed
CAM00302,PR007042,Campaign Public-key homogeneous matrix,Email,Frequent Buyer,3032162,1873342.72,221487,40068,4418,2022-07-18,2022-09-29,Completed
CAM00303,PR004008,Campaign Expanded eco-centric policy,WhatsApp,Impulse Buyer,4931685,3565828.69,496631,16025,14,2024-07-05,2024-08-19,Paused
CAM00304,PR006833,Campaign Managed zero-defect parallelis,In-App,Working Professional,2455142,1545174.51,465904,41010,1690,2023-02-26,2023-03-16,Completed
CAM00305,PR019817,Campaign Automated stable success,Push Notification,Frequent Buyer,1794306,1396285.69,52540,17542,4873,2024-09-28,2024-10-22,Completed
